AnimeBirthYM	animeDesc	BirthYM_dt	CCterm	ConceptDesc	ConceptBirthYM	TimingFlag	Connection
2016-04	ぼのぼの（第2作）	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-04	エンドライド	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-04	マクロスΔ	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-04	朝だよ!貝社員	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-04	ベイブレードバースト	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-04	Re:ゼロから始める異世界生活（第1期）	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-04	双星の陰陽師	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-04	ねこねこ日本史	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-04	バトルスピリッツ ダブルドライブ	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-04	アイカツスターズ!	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-04	クロムクロ	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-04	あはれ!名作くん	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-04	境界のRINNE（第2期）	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-04	なめこ 〜せかいのともだち〜	2016-04-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-06	ふりぃきぃ〜はいすく〜る	2016-06-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-07	ももくり	2016-07-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-07	DAYS	2016-07-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-07	斉木楠雄のΨ難（第1期）	2016-07-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-07	パズドラクロス	2016-07-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-08	アルプスの少女?ちゃらおんじ	2016-08-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-08	ミカンせいじん現わる	2016-08-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-09	にゃんぼー!	2016-09-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-10	タイムボカン24	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-10	タマ&フレンズ 〜うちのタマ知りませんか?〜	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-10	デジモンユニバース アプリモンスターズ	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-10	カードファイト!! ヴァンガードG NEXT	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-10	機動戦士ガンダム 鉄血のオルフェンズ（第2期）	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-10	きんだーてれび（実写+アニメ）	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-10	タイガーマスクW	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-10	モンスターハンター ストーリーズ RIDE ON	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-10	信長の忍び	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2016-10	ALL OUT!!	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-10	クラシカロイド（第1期）	2016-10-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2016-11	ポケットモンスター サン&ムーン	2016-11-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2017-01	戦隊ヒーロー スキヤキフォース -ぐんまの平和を願うシーズン-	2017-01-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	1
2017-01	リトルウィッチアカデミア	2017-01-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2017-01	弱虫ペダル NEW GENERATION	2017-01-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2017-02	キラキラ☆プリキュアアラモード	2017-02-01	CC0160000	Military and Police and Combat	2016-02	BirthToPost	0
2015-02	Go!プリンセスプリキュア	2015-02-01	CC0161000	Military	2016-02	PreToBirth	1
2015-03	トランスフォーマー アドベンチャー	2015-03-01	CC0161000	Military	2016-02	PreToBirth	1
2015-03	ふなっしーのふなふなふな日和	2015-03-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	バトルスピリッツ 烈火魂	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	美少女戦士セーラームーンCrystal	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	ハッピージョージ	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	境界のRINNE（第1期）	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	GON -ゴン-（第2期）	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	食戟のソーマ	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	電波教師	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	アルスラーン戦記	2015-04-01	CC0161000	Military	2016-02	PreToBirth	1
2015-04	デュエル・マスターズ VSR	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	ベイビーステップ（第2期）	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	ダイヤのA -SECOND SEASON-	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	銀魂゜	2015-04-01	CC0161000	Military	2016-02	PreToBirth	1
2015-04	俺物語!!	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	フューチャーカード バディファイト100	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-04	英国一家、日本を食べる	2015-04-01	CC0161000	Military	2016-02	PreToBirth	0
2015-05	ナルどマ	2015-05-01	CC0161000	Military	2016-02	PreToBirth	0
2015-07	アクエリオンロゴス	2015-07-01	CC0161000	Military	2016-02	PreToBirth	0
2015-07	うしおととら（第1期）	2015-07-01	CC0161000	Military	2016-02	PreToBirth	0
2015-07	ブーブーボーイ	2015-07-01	CC0161000	Military	2016-02	PreToBirth	0
2015-07	ドラゴンボール超	2015-07-01	CC0161000	Military	2016-02	PreToBirth	1
2015-10	かみさまみならい ヒミツのここたま	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	きょーふ!ゾンビ猫	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	ルパン三世 PART4	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	ヘヴィーオブジェクト	2015-10-01	CC0161000	Military	2016-02	PreToBirth	1
2015-10	みにヴぁん（第2期）	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	うたわれるもの 偽りの仮面	2015-10-01	CC0161000	Military	2016-02	PreToBirth	1
2015-10	機動戦士ガンダム 鉄血のオルフェンズ（第1期）	2015-10-01	CC0161000	Military	2016-02	PreToBirth	1
2015-10	ハイキュー!! セカンドシーズン	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	おそ松さん（第1期）	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	JKめし!	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	新あたしンち	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	DD北斗の拳2	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2015-10	牙狼 -紅蓮ノ月-	2015-10-01	CC0161000	Military	2016-02	PreToBirth	1
2015-10	ポケットモンスター XY&Z	2015-10-01	CC0161000	Military	2016-02	PreToBirth	0
2016-01	暗殺教室（第2期）	2016-01-01	CC0161000	Military	2016-02	PreToBirth	1
2016-01	虹色デイズ	2016-01-01	CC0161000	Military	2016-02	PreToBirth	0
2016-02	魔法つかいプリキュア!	2016-02-01	CC0161000	Military	2016-02	PreToBirth	0
2016-04	アグレッシブ烈子	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	逆転裁判 〜その「真実」、異議あり!〜	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	ジョジョの奇妙な冒険 ダイヤモンドは砕けない	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	ぼのぼの（第2作）	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	エンドライド	2016-04-01	CC0161000	Military	2016-02	BirthToPost	1
2016-04	マクロスΔ	2016-04-01	CC0161000	Military	2016-02	BirthToPost	1
2016-04	朝だよ!貝社員	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	ベイブレードバースト	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	Re:ゼロから始める異世界生活（第1期）	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	双星の陰陽師	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	ねこねこ日本史	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	バトルスピリッツ ダブルドライブ	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	アイカツスターズ!	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	クロムクロ	2016-04-01	CC0161000	Military	2016-02	BirthToPost	1
2016-04	あはれ!名作くん	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	境界のRINNE（第2期）	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-04	なめこ 〜せかいのともだち〜	2016-04-01	CC0161000	Military	2016-02	BirthToPost	0
2016-06	ふりぃきぃ〜はいすく〜る	2016-06-01	CC0161000	Military	2016-02	BirthToPost	0
2016-07	ももくり	2016-07-01	CC0161000	Military	2016-02	BirthToPost	0
2016-07	DAYS	2016-07-01	CC0161000	Military	2016-02	BirthToPost	0
2016-07	斉木楠雄のΨ難（第1期）	2016-07-01	CC0161000	Military	2016-02	BirthToPost	0
2016-07	パズドラクロス	2016-07-01	CC0161000	Military	2016-02	BirthToPost	0
2016-08	アルプスの少女?ちゃらおんじ	2016-08-01	CC0161000	Military	2016-02	BirthToPost	0
2016-08	ミカンせいじん現わる	2016-08-01	CC0161000	Military	2016-02	BirthToPost	0
2016-09	にゃんぼー!	2016-09-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	タイムボカン24	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	タマ&フレンズ 〜うちのタマ知りませんか?〜	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	デジモンユニバース アプリモンスターズ	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	カードファイト!! ヴァンガードG NEXT	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	機動戦士ガンダム 鉄血のオルフェンズ（第2期）	2016-10-01	CC0161000	Military	2016-02	BirthToPost	1
2016-10	きんだーてれび（実写+アニメ）	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	タイガーマスクW	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	モンスターハンター ストーリーズ RIDE ON	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	信長の忍び	2016-10-01	CC0161000	Military	2016-02	BirthToPost	1
2016-10	ALL OUT!!	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-10	クラシカロイド（第1期）	2016-10-01	CC0161000	Military	2016-02	BirthToPost	0
2016-11	ポケットモンスター サン&ムーン	2016-11-01	CC0161000	Military	2016-02	BirthToPost	0
2017-01	戦隊ヒーロー スキヤキフォース -ぐんまの平和を願うシーズン-	2017-01-01	CC0161000	Military	2016-02	BirthToPost	1
2017-01	リトルウィッチアカデミア	2017-01-01	CC0161000	Military	2016-02	BirthToPost	0
2017-01	弱虫ペダル NEW GENERATION	2017-01-01	CC0161000	Military	2016-02	BirthToPost	0
2017-02	キラキラ☆プリキュアアラモード	2017-02-01	CC0161000	Military	2016-02	BirthToPost	0
2022-04	シャドウバースF	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	ラブオールプレー	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	キャップ革命 ボトルマンDX	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	遊☆戯☆王ゴーラッシュ!!	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	ちいかわ	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	100秒でわかる名作劇場	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	アオアシ	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	キングダム（第4シリーズ）	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	1
2022-04	サマータイムレンダ	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-04	カッコウの許嫁（Season1）	2022-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-07	うたわれるもの 二人の白皇	2022-07-01	CC0161100	Military Force	2023-04	PreToBirth	1
2022-07	惑星のさみだれ	2022-07-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-09	デュエル・マスターズ WIN	2022-09-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-10	僕のヒーローアカデミア（第6期）	2022-10-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-10	ぷにるんず	2022-10-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-10	まめきちまめこニートの日常	2022-10-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-10	ブルーロック	2022-10-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-10	弱虫ペダル LIMIT BREAK	2022-10-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-10	永久少年 Eternal Boys	2022-10-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-10	クールドジ男子	2022-10-01	CC0161100	Military Force	2023-04	PreToBirth	0
2022-12	僕とロボコ	2022-12-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-01	ヴィンランド・サガ SEASON2	2023-01-01	CC0161100	Military Force	2023-04	PreToBirth	1
2023-01	BASTARD!! -暗黒の破壊神-	2023-01-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-02	ひろがるスカイ!プリキュア	2023-02-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	MIX MEISEI STORY 2ND SEASON〜二度目の夏、空の向こうへ〜	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	EDENS ZERO（第2期）	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	TIGER & BUNNY 2	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	逃走中 グレートミッション	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	ぼさにまる	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	青のオーケストラ（第1期）	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	ポケットモンスター（2023）	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-04	贄姫と獣の王	2023-04-01	CC0161100	Military Force	2023-04	PreToBirth	0
2023-07	るろうに剣心 -明治剣客浪漫譚-（第2作 序幕東京）	2023-07-01	CC0161100	Military Force	2023-04	BirthToPost	1
2023-07	シャドウバースF セブンシャドウズ編	2023-07-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-07	ダークギャザリング	2023-07-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-07	Helck	2023-07-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-09	チキップダンサーズ（第3期）	2023-09-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-09	葬送のフリーレン（第1期）	2023-09-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-10	キャプテン翼シーズン2 ジュニアユース編	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-10	シャングリラ・フロンティア（1st season）	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-10	範馬刃牙（第2期）	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-10	ラグナクリムゾン	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-10	BEYBLADE X	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-10	アンデッドアンラック	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	0
2023-10	七つの大罪 黙示録の四騎士（第1期）	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	1
2023-10	薬屋のひとりごと（第1期）	2023-10-01	CC0161100	Military Force	2023-04	BirthToPost	0
2024-01	ダンジョン飯	2024-01-01	CC0161100	Military Force	2023-04	BirthToPost	0
2024-01	月が導く異世界道中（第二幕）	2024-01-01	CC0161100	Military Force	2023-04	BirthToPost	1
2024-02	わんだふるぷりきゅあ!	2024-02-01	CC0161100	Military Force	2023-04	BirthToPost	0
2024-04	狼と香辛料 MERCHANT MEETS THE WISE WOLF（第1期）	2024-04-01	CC0161100	Military Force	2023-04	BirthToPost	0
2024-04	ちびゴジラの逆襲（第2期）	2024-04-01	CC0161100	Military Force	2023-04	BirthToPost	0
2024-04	転生したらスライムだった件（第3期）	2024-04-01	CC0161100	Military Force	2023-04	BirthToPost	1
2024-04	ザ・ファブル	2024-04-01	CC0161100	Military Force	2023-04	BirthToPost	0
2024-04	シンカリオン チェンジ ザ ワールド	2024-04-01	CC0161100	Military Force	2023-04	BirthToPost	1
2024-04	ひみつのアイプリ	2024-04-01	CC0161100	Military Force	2023-04	BirthToPost	0
2024-04	夜桜さんちの大作戦（第1期）	2024-04-01	CC0161100	Military Force	2023-04	BirthToPost	0
2020-07	おばけずかん	2020-07-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2020-07	耐え子の日常（第2期）	2020-07-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2020-07	炎炎ノ消防隊 弐ノ章	2020-07-01	CC0162000	Police Officer	2021-06	PreToBirth	1
2020-09	ふしぎ駄菓子屋 銭天堂	2020-09-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2020-10	ひぐらしのなく頃に 業	2020-10-01	CC0162000	Police Officer	2021-06	PreToBirth	1
2020-10	犬と猫どっちも飼ってると毎日たのしい	2020-10-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2020-10	呪術廻戦（第1期）	2020-10-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2020-10	ドラゴンクエスト ダイの大冒険（第2作）	2020-10-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2020-10	半妖の夜叉姫	2020-10-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2020-10	おそ松さん（第3期）	2020-10-01	CC0162000	Police Officer	2021-06	PreToBirth	1
2021-01	蜘蛛ですが、なにか?	2021-01-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-01	バック・アロウ	2021-01-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-01	アイカツプラネット!（実写&アニメ）	2021-01-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-01	七つの大罪 憤怒の審判	2021-01-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-02	舞妓さんちのまかないさん（NHKワールド JAPAN版）	2021-02-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-02	トロピカル〜ジュ!プリキュア	2021-02-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-03	僕のヒーローアカデミア（第5期）	2021-03-01	CC0162000	Police Officer	2021-06	PreToBirth	1
2021-04	SHAMAN KING	2021-04-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-04	デュエル・マスターズ キング!	2021-04-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-04	新幹線変形ロボ シンカリオンZ	2021-04-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-04	妖怪ウォッチ♪	2021-04-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-04	SDガンダムワールド ヒーローズ	2021-04-01	CC0162000	Police Officer	2021-06	PreToBirth	0
2021-04	EDENS ZERO（第1期）	2021-04-01	CC0162000	Police Officer	2021-06	PreToBirth	0
